Action,Supplier Part No. / Reference,"BP Material / 
Service Master No.","Part Number 
Extension",Product Type,UOM,BP Short Description,BP Long Description,Supplier Description,Manufacturer Name,Manufacturer Part Number,Alternate Manufacturer Name,"Estimated Purchase 
Quantity
",2021 rates,2020 rates,Delta Price, Delta Price %,FILE SENT TO ELMIRA 2021 rates,APR 2021 PB,2021 Chris,,PN 80%,Desc 80%,MnF PN ,Price Unit,Range Price - Min,Range Price - Max,SLA_Leadtime,Incoterms Key,Incoterms Location,Incoterms Location Country,UNSPSC Code,Delivery Tolerance - Under %,Delivery Tolerance - Over %,Price Valid From,Price Valid to,Scale Pricing Quantity ,Minimum  Order Quantity,Maximum Order Quantity ,Lot Size,Internal Part Number,Export Control Status,Export Control No.,Plant Code,NCM Code,Material Origin,Material Usage,Internal ID,UNSPSC Code Description,Sub-Category,Category,1325
Change,241679-3,,,Material,EA,"TUBE,1.25 OD,OIL TRANSFER","TUBE,1.25 OD,OIL TRANSFER","TUBE,1.25 OD,OIL TRANSFER",SOLAR TURBINES,241679-3,,,60.33,59.8,0.53,1%,59.8,59.8,60.32803181,,#N/A,#N/A,,1,,,,FCA,,,31231300,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,293726R1,1026897,,Material,EA,"O-RNG:228,2-1/4IN ID,1/8IN THK,VITON,NOM","O-RING: 228,2-1/4IN ID,1/8IN THK,VITON,NOMINAL OUTSIDE DIAMETER: 2-1/2IN OD,SUPPLY MEASURE: 25/PACK","O-RING,SAE 228,BUNA-N",SOLAR TURBINES,293726R1,,,2.75,3,-0.25,-9%,3,3,2.75,,#N/A,#N/A,,1,,,,FCA,,,31181506,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,300066-100,,,Material,EA,"ADAPTER,BUFFER AIR","ADAPTER,BUFFER AIR","ADAPTER,BUFFER AIR",SOLAR TURBINES,300066-100,,,552.3,694.51,-142.21,-26%,694.51,694.51,552.2962227,,#N/A,#N/A,,1,,,,FCA,,,40142317,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,300068-100,,,Material,EA,CC-TUBE ASSY,CC-TUBE ASSY,CC-TUBE ASSY,SOLAR TURBINES,300068-100,,,24.9,24.56,0.34,1%,24.56,24.56,24.90059642,,#N/A,#N/A,,1,,,,FCA,,,31231300,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,623068R1,11030993,,Material,EA,"WASHER,LOCK:SPLT,3/8IN","WASHER,LOCK: SPLIT,3/8IN","LOCKWASHER,SPLIT,0.375 IN",SOLAR TURBINES,623068R1,,,1.75,2.5,-0.75,-43%,2.5,2.5,1.75,,#N/A,#N/A,,1,,,,FCA,,,31161801,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,701623C1,,,Material,PK,"BOLT,HEX,0.75-10 X 2.75 IN,B7","BOLT,HEX,0.75-10 X 2.75 IN,B7","BOLT,HEX,0.75-10 X 2.75 IN,B7",SOLAR TURBINES,701623C1,,,120.7,119.6,1.1,1%,119.6,119.6,12.06759443,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,701642C1,11025697,,Material,EA,"WASHER,FLT:RND,3/8IN,13/16IN OD,CASE HAR","WASHER,FLAT: ROUND,3/8IN,13/16IN OD,CASE HARDENED","WASHER,FLAT,0.375 IN,STAINLESS",SOLAR TURBINES,701642C1,,,2,2.5,-0.5,-25%,2.5,2.5,0.079522863,,#N/A,#N/A,,1,,,,FCA,,,31161807,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,80-31995-100,11557259,,Material,EA,MUFFLER:TRANSITION EXHAUST DUCT,MUFFLER: TRANSITION EXHAUST DUCT,"DUCT,EXH,TRANSITION,34X68,108",SOLAR TURBINES,80-31995-100,,,13520.83,13950.72,-429.89,-3%,13950.72,13950.72,13520.82505,,13,#N/A,13,1,,,,FCA,,,25173700,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,903260C1,11047734,,Material,EA,"O-RNG:2-264,7-1/2IN,1/8IN,7.484IN,0.139I","O-RING: 2-264,7-1/2IN,1/8IN,7.484IN,0.139IN,VITON","O-RING,SAE 264,VITON",SOLAR TURBINES,903260C1,,,15.04,14.84,0.2,1%,14.84,14.84,15.04,,#N/A,#N/A,,1,,,,FCA,,,31181506,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,903268C1,11043523,,Material,EA,"O-RNG:908,VITON","O-RING: 908,VITON","O-RING,SAE 908,VITON",SOLAR TURBINES,903268C1,,,3.5,3.5,0,0%,3.5,3.5,3.5,,#N/A,#N/A,,1,,,,FCA,,,31181506,,,20200501,20210131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,903473C1,,,Material,EA,"ELBOW,CONDUIT,1.0,90DEG,M-F","ELBOW,CONDUIT,1.0,90DEG,M-F","ELBOW,CONDUIT,1.0,90DEG,M-F",SOLAR TURBINES,903473C1,,,18.48,18.59,-0.11,-1%,18.59,18.59,18.47912525,,#N/A,#N/A,,1,,,,FCA,,,40142317,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,908091C1,11517590,,Material,PK,"CLAMP:LOOP,MS21919H4","CLAMP: LOOP,MS21919H4","CLAMP,CUSHION,LOOP,TUBE",SOLAR TURBINES,908091C1,,,26.75,27,-0.25,-1%,27,27,1.073558648,,#N/A,#N/A,,1,,,,FCA,,,31162900,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,908754C1,11044356,,Material,PK,"SEAL:SOLAR TURBINES,5/8IN ID,1-3/16IN OD","SEAL: SOLAR TURBINES,5/8IN ID,1-3/16IN OD,CARBON STEEL,THREADED","SEAL,THREADED,0.625 ID,1.1875",CATERPILLAR,908754C1,,,8.96,17.92,-8.96,-100%,17.92,17.92,8.96,,#N/A,#N/A,,1,,,,FCA,,,31181600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,908948C1,11517591,,Material,PK,CLAMP:LOOP,CLAMP: LOOP,"CLAMP,LOOP,TUBE",SOLAR TURBINES,908948C1,,,201,198.18,2.82,1%,198.18,198.18,33.49900596,,#N/A,#N/A,,1,,,,FCA,,,31162900,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,917212C1,11105080,,Material,EA,SEALANT:SILICONE,SEALANT: SILICONE,"SEALANT,SILICONE",SOLAR TURBINES,917212C1,,,25.92,25.7,0.22,1%,25.7,25.7,25.92,,#N/A,#N/A,,1,,,,FCA,,,31201600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,918567C1,11024916,,Material,EA,"GSKT:0.777IN ID,1.04IN OD,0.096IN THK,RN","GASKET: 0.777IN ID,1.04IN OD,0.096IN THK,ROUND,SAE 475","GASKET,0.777 ID,1.040 OD,0.096",SOLAR TURBINES,918567C1,,,20.48,20.3,0.18,1%,20.3,20.3,20.48,,#N/A,#N/A,,1,,,,FCA,,,31181600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,918966C1,,,Material,PK,"LOCKNUT,0.875-14UNJF-3B,LIGHT","LOCKNUT,0.875-14UNJF-3B,LIGHT","LOCKNUT,0.875-14UNJF-3B,LIGHT",SOLAR TURBINES,918966C1,,,26.04,26.2,-0.16,-1%,26.2,26.2,6.510934394,,#N/A,#N/A,,1,,,,FCA,,,31161716,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,945718C1,11025456,,Material,EA,"GSKT:HSG,RND","GASKET: HOUSING,ROUND","GASKET,HSG,STARTER,GAS",SOLAR TURBINES,945718C1,,,17.16,17,0.16,1%,17,17,17.16,,#N/A,#N/A,,1,,,,FCA,,,31181500,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,949140C1,,,Material,EA,"SHIM,0.01 IN","SHIM,0.01 IN","SHIM,0.01 IN",SOLAR TURBINES,949140C1,,,3.7,3.72,-0.02,-1%,3.72,3.72,3.697813121,,#N/A,#N/A,,1,,,,FCA,,,31162815,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,949382C1,,,Material,EA,"RETAINER,ACCESSORY DRIVE","RETAINER,ACCESSORY DRIVE","RETAINER,ACCESSORY DRIVE",SOLAR TURBINES,949382C1,,,8.1,8.15,-0.05,-1%,8.15,8.15,8.10139165,,#N/A,#N/A,,1,,,,FCA,,,31163200,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,949383C1,,,Material,EA,"LOCKRING, ACCESS DRIVE, END","LOCKRING,ACCESS DRIVE,END","LOCKRING,ACCESS DRIVE,END",SOLAR TURBINES,949383C1,,,24.76,23.72,1.04,4%,23.72,23.72,24.76143141,,#N/A,#N/A,,1,,,,FCA,,,31162400,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,949407C1,,,Material,EA,"RETAINER,BOLT","RETAINER,BOLT","RETAINER,BOLT",SOLAR TURBINES,949407C1,,,22.41,22.54,-0.13,-1%,22.54,22.54,22.4055666,,#N/A,#N/A,,1,,,,FCA,,,31163200,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,950000C1,11032704,,Material,EA,"O-RNG:2-121,1-1/16IN,3/32IN,1.049IN,0.10","O-RING: 2-121,1-1/16IN,3/32IN,1.049IN,0.103IN,VITON","O-RING,SAE 121,VITON",SOLAR TURBINES,950000C1,,,2.32,2.24,0.08,3%,2.24,2.24,2.32,,#N/A,#N/A,,1,,,,FCA,,,31181506,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,950672C1,11044368,,Material,EA,"SEAL:SOLAR TURBINES,1IN ID,METALLIC","SEAL: SOLAR TURBINES,1IN ID,METALLIC","SEAL,METALLIC,303 SS",CATERPILLAR,950672C1,,,29.86,29.61,0.25,1%,29.61,29.61,29.86,,#N/A,#N/A,,1,,,,FCA,,,31181600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,950757C1,11532435,,Material,EA,"WASHER,LOCK:3/4IN,25/PACK","WASHER,LOCK: 3/4IN,25/PACK","LOCKWASHER,SPLIT,0.75 IN,304",SOLAR TURBINES,950757C1,,,19.25,19.25,0,0%,19.25,19.25,19.25,,#N/A,#N/A,,1,,,,FCA,,,31161801,,,20200501,20210131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,950895C1,600642,,Material,EA,"O-RNG:279,VITON","O-RING: 279,VITON","O-RING,SAE 279,VITON",SOLAR TURBINES,950895C1,,,7.94,7.83,0.11,1%,7.83,7.83,7.94,,#N/A,#N/A,,1,,,,FCA,,,31181506,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,951249C1,11602709,,Material,EA,FTNG:INSTRUMENTATION,FITTING: INSTRUMENTATION,"FITTING,ACCESS",SOLAR TURBINES,951249C1,,,23.37,24.76,-1.39,-6%,24.76,24.76,23.37,,#N/A,#N/A,,1,,,15,FCA,Belgium,,40142300,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,951250C1,,,Material,EA,"ADAPTER,CNTLS","ADAPTER,CNTLS","ADAPTER,CNTLS",SOLAR TURBINES,951250C1,,,25.35,26.86,-1.51,-6%,26.86,26.86,25.35,,#N/A,#N/A,,1,,,,FCA,,,40142317,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,952055C1,11517859,,Material,PK,"SCREW:PAN SLOTTED HD,NO 10 DIA,32 UNF,3/","SCREW: PAN SLOTTED HD,NO 10 DIA,32 UNF,3/8IN LG","SCREW,PAN,SLOTTED,10-32 X 0.38",SOLAR TURBINES,952055C1,,,1.75,2.25,-0.5,-29%,2.25,2.25,0.069582505,,#N/A,#N/A,,1,,,,FCA,,,31161500,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,952281C1,1073835,,Material,EA,"ADPTR,T X P:STRGT,1/2IN TUBE,37 DEG FLAR","ADAPTER,TUBE TO PIPE: STRAIGHT,1/2IN TUBE,37 DEG FLARE CONN A,1/2IN PIPE,MNPT CONN B,STAINLESS STEEL,316","CONNECTOR,M,0.50,0.50 NPT",SOLAR TURBINES,952281C1,,,9.69,18.58,-8.89,-92%,18.58,18.58,9.691848907,,#N/A,#N/A,,1,,,,FCA,,,40142612,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,952335C1,11042202,,Material,EA,"O-RNG:2-453,12IN,1/4IN,11.975IN,0.275IN","O-RING: 2-453,12IN,1/4IN,11.975IN,0.275IN,VITON,75 DUROMETER","O-RING,SAE 453,VITON",SOLAR TURBINES,952335C1,,,13.7,13.52,0.18,1%,13.52,13.52,13.7,,#N/A,#N/A,,1,,,,FCA,,,31181506,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,953507C1,11517857,,Material,EA,"CONNECTOR:1/2 X 3/4IN,SS","CONNECTOR:1/2 X 3/4IN,SS","CONNECTOR,M,0.50,0.75 NPT",SOLAR TURBINES,953507C1,,,23.75,22.75,1,4%,22.75,22.75,23.74751491,,#N/A,#N/A,,1,,,,FCA,,,39121400,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,954138C1,11084951,,Material,EA,"WASHER:CONICAL,M20,29MM OD,0.02MM THK","WASHER: CONICAL,M20,29MM OD,0.02MM THK","WASHER,CONICAL,M20X 29.0X .02",SOLAR TURBINES,954138C1,,,3.92,3.96,-0.04,-1%,3.96,3.96,3.92,,#N/A,#N/A,,1,,,,FCA,,,31161800,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,954527C1,,,Material,PK,"RETAINER,BOLT","RETAINER,BOLT","RETAINER,BOLT",SOLAR TURBINES,954527C1,,,12.88,26.04,-13.16,-102%,26.04,26.04,0.92445328,,#N/A,#N/A,,1,,,,FCA,,,31163200,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,963859C1,11026198,,Material,PK,"GSKT,SPWD:3IN PIPE,CLASS 600,NON-ASB WIN","GASKET,SPIRAL WOUND: 3IN PIPE,CLASS 600,NON-ASBESTOS WINDING,F/ VALVE,2/PACK","GASKET,SPIRAL,3.0,CL600,RF,304",SOLAR TURBINES,963859C1,,,18.84,23.72,-4.88,-26%,23.72,23.72,9.423459245,,#N/A,#N/A,,1,,,,FCA,,,31181500,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964587C1,11028094,,Material,FOT,"LINE:O-RING CORD,0.139IN THK X 5FT ROLL","LINE: O-RING CORD,0.139IN THK X 5FT ROLL,FKM,BULK,1390D,PL030A","O-RING,BULK,VITON,1/8,0.139",SOLAR TURBINES,964587C1,,,5.35,5.4,-0.05,-1%,5.4,5.4,5.35,,#N/A,#N/A,,1,,,,FCA,,,31181506,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964699C1,412236,,Material,EA,"WASHER,LOCK:SPLT,3/4IN,SS,GR 316","WASHER,LOCK: SPLIT,3/4IN,STAINLESS STEEL,GR 316","LOCKWASHER,SPLIT,0.75 IN,316",SOLAR TURBINES,964699C1,,,18.24,18.4,-0.16,-1%,18.4,18.4,18.24,,#N/A,#N/A,,1,,,,FCA,,,31161801,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,967879C1,,,Material,EA,"STUD,W/NUT(S),0.75-10 X 7.50","STUD,W/NUT(S),0.75-10 X 7.50","STUD,W/NUT(S),0.75-10 X 7.50",SOLAR TURBINES,967879C1,,,5.83,5.86,-0.03,-1%,5.86,5.86,5.825049702,,#N/A,#N/A,,1,,,,FCA,,,31162800,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,967987C1,11128594,,Material,EA,"GSKT,SPWD:1-1/2IN PIPE,CLASS 1500, CLASS","GASKET,SPIRAL WOUND: 1-1/2IN PIPE,CLASS 1500, CLASS 900","GASKET,SPIRAL,1.5,CL900-1500",SOLAR TURBINES,967987C1,,,11.14,11.22,-0.08,-1%,11.22,11.22,11.14,,#N/A,#N/A,,1,,,,FCA,,,31181500,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,MS9276-12,,,Material,PK,LOCKTAB,LOCKTAB,LOCKTAB,SOLAR TURBINES,MS9276-12,,,10.56,10.64,-0.08,-1%,10.64,10.64,10.56,,#N/A,#N/A,,1,,,,FCA,,,31161800,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,MS9276-17,,,Material,PK,LOCKTAB,LOCKTAB,LOCKTAB,SOLAR TURBINES,MS9276-17,,,73.14,72.48,0.66,1%,72.48,72.48,73.14,,#N/A,#N/A,,1,,,,FCA,,,31163202,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,MS9404-07,,,Material,EA,"PLUG,PIPE,0.625","PLUG,PIPE,0.625","PLUG,PIPE,0.625",SOLAR TURBINES,MS9404-07,,,22.01,21.81,0.2,1%,21.81,21.81,22.00795229,,#N/A,#N/A,,1,,,,FCA,,,20121301,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,912415C1,11576081,,Material,EA,"VLV:1/4IN,CLASS 150,NPT,ANGLE KNOB","VALVE: 1/4IN,CLASS 150,NPT,ANGLE KNOB",VALVE 150.P 0.25NPT ANGLE KNOB,SOLAR TURBINES,912415C1,,,185.25,186.41,-1.16,-1%,186.41,186.41,No Cuurent Costing,,#N/A,#N/A,,1,,,,FCA,,,40141600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,994015C1,36500878838,,Material,EA,"RING,BK-UP:3.631IN,PTFE,INDUSTRY STANDAR","RING,BACK-UP: 3.631IN,PTFE,INDUSTRY STANDARD: 8-239","RING,BACKUP,8-239,TEFLON",SOLAR TURBINES,994015C1,,,9.33,9.39,-0.06,-1%,9.39,9.39,9.33,,#N/A,#N/A,,1,,,,FCA,,,31163200,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,962903C1,11024917,,Material,PH,"BOLT,MACHINE:HEX HD,3/8IN DIA,16 UNC,1-1","BOLT,MACHINE: HEXAGONAL HD,3/8IN DIA,16 UNC,1-1/4IN LG,316 STAINLESS STEEL,GR 2A","BOLT,HEX,0.375-16 X 1.25 IN",SOLAR TURBINES,962903C1,,,25.25,27,-1.75,-7%,27,27,25.25,,#N/A,#N/A,,1,,,,FCA,,,31161600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1110429-900,11568921,,Material,EA,"STARTER,ELEC MTR:125 HP,3PH 60HZ,ASSY","STARTER,ELECTRIC MOTOR: 125 HP,3PH 60HZ,ASSY","STARTER MOTOR ASSY,ELEC AC,60",SOLAR TURBINES,1110429-900,,,20779,20909.68,-130.68,-1%,20909.68,20909.68,20779,,3,1,3,1,,,,FCA,,,39121500,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,962159C1,11199926,,Material,PH,"PLUG,PIPE:HEX","PLUG,PIPE: HEXAGONAL","PLUG,PIPE,0.25 NPT",SOLAR TURBINES,962159C1,,,20.52,20.64,-0.12,-1%,20.64,20.64,20.52,,#N/A,#N/A,,1,,,,FCA,,,40142300,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,962904C1,10099666,,Material,PH,"NUT,HX:3/8IN DIA,16 UNC-2B,PASIVATE FINI","NUT,HEX: 3/8IN DIA,16 UNC-2B,PASIVATE FINISH,STAINLESS STEEL,GR 316/8M,25/PACK,CORROSION RESISTANT","NUT,HEX,0.375-16UNC-2B,8M,316",SOLAR TURBINES,962904C1,,,7.75,8.25,-0.5,-6%,8.25,8.25,7.75,,#N/A,#N/A,,1,,,,FCA,,,31161700,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,998649C1,11199302,,Material,EA,CONTCTR:F/ DC LUBRICATING OIL PUMP STR J,CONTACTOR:F/ DC LUBRICATING OIL PUMP STR JUNCTION BOX,CONTACTOR,SOLAR TURBINES,998649C1,,,384.36,386.78,-2.42,-1%,386.78,386.78,384.36,,#N/A,#N/A,,1,,,,FCA,,,39121529,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1097483-103,11178035,,Material,EA,"PWR SPLY:AC TO DC,100-240ACV INPUT,28DCV","POWER SUPPLY: AC TO DC,100-240ACV INPUT,28DCV OUTPUT,22A,50-60HZ,W/ RETROFIT KIT","KIT,RETROFIT,POWER SUPPLY",SOLAR TURBINES,1097483-103,,,1311.34,1299.87,11.47,1%,1299.87,1299.87,1311.34,,153,#N/A,153,1,,,,FCA,,,39121004,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,70-30104-1,11044358,,Material,EA,DETECTOR:THERMAL,DETECTOR: THERMAL,"DETECTOR,THERMAL",SOLAR TURBINES,70-30104-1,,,277.67,279.42,-1.75,-1%,279.42,279.42,277.67,,#N/A,#N/A,,1,,,,FCA,,,41111900,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1114470-11,11059795,,Material,EA,"SWTCH,PRESSURE/VACUUM:8 PSI RANGE,125V,4","SWITCH,PRESSURE/VACUUM: 8 PSI RANGE,125V,4PST,4 POLE","SWITCH,PRESSURE,1300 PSI,DPDT",SOLAR TURBINES,1114470-11,,,597.36,601.11,-3.75,-1%,601.11,601.11,597.36,,#N/A,#N/A,,1,,,,FCA,,,39121506,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,992878C1,36500878667,,Material,EA,SCREEN:STRAINER,SCREEN: STRAINER,"SCREEN,STRAINER",SOLAR TURBINES,992878C1,,,72.77,72.13,0.64,1%,72.13,72.13,72.77,,#N/A,#N/A,,1,,,,FCA,,,20101601,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,373901-100,11537466,,Material,EA,MUFFLER:EXHAUST COLLECTOR,MUFFLER: EXHAUST COLLECTOR,"COLLECTOR ASSY,EXHAUST",SOLAR TURBINES,373901-100,,,74415.5,74870.94,-455.44,-1%,74870.94,74870.94,74415.5,,2,#N/A,2,1,,,,FCA,,,25173700,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1053194,11059693,,Material,EA,"VLV,CHK:3/8IN","VALVE,CHECK: 3/8IN","VALVE,CHECK,0.375 IN",SOLAR TURBINES,1053194,,,152.24,153.2,-0.96,-1%,153.2,153.2,152.24,,#N/A,#N/A,,1,,,,FCA,,,40141600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,190242-3,11135848,,Material,EA,"FLTR,ELMNT:DUAL COALESCER","FILTER,ELEMENT: DUAL COALESCER","KIT,ELEMENT,COALESCER,DUAL",SOLAR TURBINES,190242-3,,,14377.92,14254.53,123.39,1%,14254.53,14254.53,14377.92,,2,#N/A,2,1,,,,FCA,,,40161500,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,FT42606-100,36024231,,Material,EA,"BOLT,EYE","BOLT,EYE","TOOL,LIFT,AEROMODULE,C160K",SOLAR TURBINES,FT42606-100,,,2716.67,2877.64,-160.97,-6%,2877.64,2877.64,2716.67,,#N/A,#N/A,,1,,,,FCA,,,31161610,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,903233C1,11044661,,Material,EA,"O-RNG:111,VITON","O-RING: 111,VITON","O-RING,SAE 111,VITON",SOLAR TURBINES,903233C1,,,7.5,6.75,0.75,10%,6.75,6.75,7.5,,#N/A,#N/A,,1,,,,FCA,,,31181506,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,FT42020,36024285,,Material,EA,ADPTR:HUB ALIGNMENT,ADAPTER: HUB ALIGNMENT,"ADAPTER,HUB,ALIGNMENT",SOLAR TURBINES,FT42020,,,3670.8,3358.08,312.72,9%,3358.08,3358.08,3670.8,,#N/A,#N/A,,1,,,,FCA,,,20111600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1061251,11059800,,Material,EA,"HOSE,ASSY:1IN ID,20IN LG","HOSE,ASSEMBLY: 1IN ID,20IN LG","HOSE ASSY,1.0 IN X 20.00 IN",SOLAR TURBINES,1061251,,,610.71,630.31,-19.6,-3%,630.31,630.31,610.71,,#N/A,#N/A,,1,,,,FCA,,,40142000,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,918035C1,11046144,,Material,PK,"O-RNG:NA29,RBR,10/PACK","O-RING: NA29,RBR,10/PACK","O-RING,SAE 142,VITON",SOLAR TURBINES,918035C1,,,8.4,8.4,0,0%,8.4,8.4,8.4,,#N/A,#N/A,,1,,,,FCA,,,31181506,,,20200501,20210131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1043265-8,11059756,,Material,EA,"FUSE:25A,600V,CLASS CC","FUSE: 25A,600V,CLASS CC","FUSE,25 A,600 V",SOLAR TURBINES,1043265-8,,,14,13.42,0.58,4%,13.42,13.42,14,,#N/A,#N/A,,1,,,,FCA,,,39121600,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1060367-74942,11514925,,Material,EA,"CHARGER,BATTRY:SOLAR,230VAC,120VDC","CHARGER,BATTERY: SOLAR,230VAC,120VDC","CHARGER,BATTERY,120 VDC,1 PH",SOLAR TURBINES,1060367-74942,,,6664.93,6706.85,-41.92,-1%,6706.85,6706.85,6664.93,,#N/A,#N/A,,1,,,,FCA,,,26111704,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,947967C1,36023921,,Material,PK,"FLTR,CRTDG:AIR","FILTER,CARTRIDGE: AIR","ELEMENT,FLTR,AIR,COLSR",SOLAR TURBINES,947967C1,,,824.76,813.72,11.04,1%,813.72,813.72,824.76,,#N/A,#N/A,,1,,,,FCA,,,40161505,,,20200501,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
