,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,index,Region,PO No.,PO Item No.,Incoterms,Incoterms Name,Material/Service No.,PO Item Description,Manufacturer Name,Vendor,Vendor Name,Manufacturer Part No.,PO Item Creation Date,PO Item Quantity,PO Item Quantity Unit,PO Item Unit Price,PO Item Value (GC),PO Item Value (GC) Unit,Product Category,Product Category Description,PO Status Name,PO Closed Status Name,PO Item Deletion Flag,Item Type Name,PO Type Name,Remaining PO Quantity,Long Description,Unit Price,Converted Price,UoM_label,Label
3,1382,858372,860934,860934,322867,AGT,4301187710,1,FCA,Free Carrier,11042217 (1030794-12),"VALVE,CHK:3/8IN,2PSIG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1030794-12,2020-04-23,1.0,EA,"USD 421,64",421.64,USD,40141600,Valves,Transaction Completed,Completed,#,Material,Fastrack,0.0,"VALVE,CHECK: 3/8IN,2PSIG",421.64,421.64,0,1.0
4,1599,875093,878225,878225,343524,AGT,4301233187,3,FCA,Free Carrier,11042217 (1030794-12),"VALVE,CHK:3/8IN,2PSIG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1030794-12,2020-12-24,1.0,EA,"USD 421,64",421.64,USD,40141600,Valves,Ordered,Open,#,Material,Fastrack,0.0,"VALVE,CHECK: 3/8IN,2PSIG",421.64,421.64,0,1.0
5,1606,875186,878338,878338,343649,AGT,4301233447,5,FCA,Free Carrier,11042217 (1030794-12),"VALVE,CHK:3/8IN,2PSIG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1030794-12,2020-12-28,12.0,EA,"USD 421,64",5059.68,USD,40141600,Valves,Ordered,Open,#,Material,Fastrack,0.0,"VALVE,CHECK: 3/8IN,2PSIG",421.64,421.64,0,1.0
0,1061,812724,814709,814709,268198,AGT,4301066081,5,FCA,Free Carrier,11026130 (964686C1),"WASHER,LOCK:SPLT,1/2IN,SS,GR 316",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,964686C1,2019-04-18,138.0,EA,"USD 10,70",1476.6,USD,31161801,Locking washers,Ordered,Closed,#,Material,Fastrack,0.0,"WASHER,LOCK: SPLIT,1/2IN,STAINLESS STEEL,GR 316,25/PACK",0.43,0.43,1,1.0
1,1064,812727,814712,814712,268201,AGT,4301066081,8,FCA,Free Carrier,11026130 (964686C1),"WASHER,LOCK:SPLT,1/2IN,SS,GR 316",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,964686C1,2019-04-18,46.0,EA,"USD 10,70",492.2,USD,31161801,Locking washers,Ordered,Closed,#,Material,Fastrack,0.0,"WASHER,LOCK: SPLIT,1/2IN,STAINLESS STEEL,GR 316,25/PACK",0.43,0.43,1,1.0
2,1238,840495,842889,842889,301741,AGT,4301138778,1,FCA,Free Carrier,11026130 (964686C1),"WASHER,LOCK:SPLT,1/2IN,SS,GR 316,25/PACK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,964686C1,2019-12-11,10.0,EA,"USD 9,48",94.8,USD,31161801,Locking washers,Transaction Completed,Completed,#,Material,Gated,0.0,"WASHER,LOCK: SPLIT,1/2IN,STAINLESS STEEL,GR 316,25/PACK",0.38,0.38,1,0.0
3,1669,876287,879449,879449,344927,AGT,4301235927,1,FCA,Free Carrier,11026130 (964686C1),"WASHER,LOCK:SPLT,1/2IN,SS,GR 316,25/PACK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,964686C1,2021-01-14,40.0,EA,"USD 9,02",360.8,USD,31161801,Locking washers,Ordered,Open,#,Material,Fastrack,0.0,"WASHER,LOCK: SPLIT,1/2IN,STAINLESS STEEL,GR 316,25/PACK",0.36,0.36,1,0.0
4,1834,886193,889457,889457,356301,AGT,4301254845,1,FCA,Free Carrier,11026130 (964686C1),"WASHER,LOCK:SPLT,1/2IN,SS,GR 316,25/PACK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,964686C1,2021-05-16,2.0,EA,"USD 8,50",17.0,USD,31161801,Locking washers,Ordered,Open,#,Material,Gated,2.0,"WASHER,LOCK: SPLIT,1/2IN,STAINLESS STEEL,GR 316,25/PACK",0.34,0.34,1,0.0
5,1874,888640,891947,891947,359034,AGT,4301259097,1,FCA,Free Carrier,11026130 (964686C1),"WASHER,LOCK:SPLT,1/2IN,SS,GR 316,25/PACK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,964686C1,2021-06-14,44.0,EA,"USD 8,50",374.0,USD,31161801,Locking washers,Ordered,Open,#,Material,Gated,44.0,"WASHER,LOCK: SPLIT,1/2IN,STAINLESS STEEL,GR 316,25/PACK",0.34,0.34,1,0.0
0,808,762772,764177,764177,208264,AGT,4300915612,4,EXW,From plant,11024893 (173942-1),"GASKET:METALLIC TORCH IGNITOR,3-1/8 ID X",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,173942-1,2018-03-16,6.0,EA,"USD 25,00",150.0,USD,31181500,Gaskets,Transaction Completed,Completed,#,Material,Fastrack,0.0,"GASKET: TORCH,3-21/64IN ID,3-11/16IN OD,0.049IN THK,ROUND,ALLOY STEEL,COPPER,NON-ASBESTOS",25.0,25.0,0,0.0
1,843,777441,779100,779100,226141,AGT,4300963917,3,EXW,From plant,11024893 (173942-1),"GASKET:METALLIC TORCH IGNITOR,3-1/8 ID X",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,173942-1,2018-07-19,10.0,EA,"USD 25,32",253.2,USD,31181500,Gaskets,Transaction Completed,Completed,#,Material,Fastrack,0.0,"GASKET: TORCH,3-21/64IN ID,3-11/16IN OD,0.049IN THK,ROUND,ALLOY STEEL,COPPER,NON-ASBESTOS",25.32,25.32,0,0.0
2,1047,811825,813804,813804,267020,AGT,4301063416,5,FCA,Free Carrier,11024893 (173942-1),"GASKET:0.049IN,ALLOY STEEL,3.32 ID X 3.6",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,173942-1,2019-11-04,22.0,EA,"USD 28,12",618.64,USD,31181500,Gaskets,Ordered,Open,#,Material,Fastrack,0.0,"GASKET: TORCH,3-21/64IN ID,3-11/16IN OD,0.049IN THK,ROUND,ALLOY STEEL,COPPER,NON-ASBESTOS",28.12,28.12,0,0.0
3,1234,838845,841238,841238,299905,AGT,4301134996,1,FCA,Free Carrier,11024893 (173942-1),"GASKET:0.049IN,ALLOY STEEL,3.32 ID X 3.6",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,173942-1,2019-10-30,7.0,EA,"USD 21,75",152.25,USD,31181500,Gaskets,Transaction Completed,Completed,#,Material,Gated,0.0,"GASKET: TORCH,3-21/64IN ID,3-11/16IN OD,0.049IN THK,ROUND,ALLOY STEEL,COPPER,NON-ASBESTOS",21.75,21.75,0,1.0
4,1369,858254,860816,860816,322724,AGT,4301187110,5,FCA,Free Carrier,11024893 (173942-1),"GSKT:TORCH,3-21/64IN ID,3-11/16IN OD,0.0",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,173942-1,2020-04-21,17.0,EA,"USD 21,75",369.75,USD,31181500,Gaskets,Ordered,Closed,#,Material,Gated,0.0,"GASKET: TORCH,3-21/64IN ID,3-11/16IN OD,0.049IN THK,ROUND,ALLOY STEEL,COPPER,NON-ASBESTOS",21.75,21.75,0,1.0
5,1587,874437,877498,877498,342732,AGT,4301231881,7,FCA,Free Carrier,11024893 (173942-1),"GSKT:TORCH,3-21/64IN ID,3-11/16IN OD,0.0",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,173942-1,2020-12-17,2.0,EA,"USD 21,74",43.48,USD,31181500,Gaskets,Ordered,Open,#,Material,Fastrack,0.0,"GASKET: TORCH,3-21/64IN ID,3-11/16IN OD,0.049IN THK,ROUND,ALLOY STEEL,COPPER,NON-ASBESTOS",21.74,21.74,0,1.0
0,1265,844096,846546,846546,305954,AGT,4301146495,1,FCA,Free Carrier,11028002 (1090886-1601),"KIT:MAINTENANCE,MECHANICAL DRIVE MARS 10",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1090886-1601,2019-09-12,2.0,EA,"USD 502,37",1004.74,USD,23150000,Ind process EQPT,Transaction Completed,Completed,#,Material,Gated,0.0,"KIT: MAINTENANCE,MECHANICAL DRIVE MARS 100,FILTER ELEMENT,CONSISTS OF FILTER ELEMENT,LUBE OIL",502.37,502.37,0,1.0
1,1300,850653,853186,853186,313584,AGT,4301164986,1,FCA,Free Carrier,11028002 (1090886-1601),"KIT:MAINTENANCE,MECHANICAL DRIVE MARS 10",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1090886-1601,2020-06-02,1.0,EA,"USD 502,37",502.37,USD,23150000,Ind process EQPT,Transaction Completed,Completed,#,Material,Fastrack,0.0,"KIT: MAINTENANCE,MECHANICAL DRIVE MARS 100,FILTER ELEMENT,CONSISTS OF FILTER ELEMENT,LUBE OIL",502.37,502.37,0,1.0
2,1497,864881,867573,867573,330534,AGT,4301206208,3,FCA,Free Carrier,11028002 (1090886-1601),"KIT:MAINTENANCE,MECHANICAL DRIVE MARS 10",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1090886-1601,2020-07-16,1.0,EA,"USD 502,37",502.37,USD,23150000,Ind process EQPT,Ordered,Open,#,Material,Fastrack,0.0,"KIT: MAINTENANCE,MECHANICAL DRIVE MARS 100,FILTER ELEMENT,CONSISTS OF FILTER ELEMENT,LUBE OIL",502.37,502.37,0,1.0
3,1813,884544,887807,887807,354462,AGT,4301251850,1,FCA,Free Carrier,11028002 (1090886-1601),"KIT:MAINTENANCE,MECHANICAL DRIVE MARS 10",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1090886-1601,2021-04-26,1.0,EA,"USD 753,55",753.55,USD,23150000,Ind process EQPT,Ordered,Open,#,Material,Gated,1.0,"KIT: MAINTENANCE,MECHANICAL DRIVE MARS 100,FILTER ELEMENT,CONSISTS OF FILTER ELEMENT,LUBE OIL",753.55,753.55,0,0.0
4,1896,890553,893877,893877,361048,AGT,4301261914,1,FCA,Free Carrier,11028002 (1090886-1601),"KIT:MAINTENANCE,MECHANICAL DRIVE MARS 10",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1090886-1601,2021-02-07,1.0,EA,"USD 733,19",733.19,USD,23150000,Ind process EQPT,Ordered,Open,#,Material,Gated,1.0,"KIT: MAINTENANCE,MECHANICAL DRIVE MARS 100,FILTER ELEMENT,CONSISTS OF FILTER ELEMENT,LUBE OIL",733.19,733.19,0,0.0
5,1908,891528,894892,894892,362120,AGT,4301263530,2,FCA,Free Carrier,11028002 (1090886-1601),"KIT:MAINTENANCE,MECHANICAL DRIVE MARS 10",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1090886-1601,2021-07-14,1.0,EA,"USD 733,19",733.19,USD,23150000,Ind process EQPT,Ordered,Open,#,Material,Gated,1.0,"KIT: MAINTENANCE,MECHANICAL DRIVE MARS 100,FILTER ELEMENT,CONSISTS OF FILTER ELEMENT,LUBE OIL",733.19,733.19,0,0.0
0,1469,863649,866323,866323,329150,AGT,4301203324,10,FCA,Free Carrier,11103459 (700616C1),"CLAMP,FLANGE:SPLT,MATERIAL: 316 STAINLES",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,700616C1,2020-01-07,62.0,EA,"USD 30,08",1864.96,USD,31162900,Clamps ,Ordered,Open,#,Material,Gated,0.0,"CLAMP,FLANGE: SPLIT,MATERIAL: 316 STAINLESS STEEL,SIZE: 1.5IN",30.08,15.04,0,0.0
1,1514,866413,869133,869133,332509,AGT,4301210281,4,FCA,Free Carrier,11103459 (700616C1),"CLAMP,FLANGE:SPLT,MATERIAL: 316 STAINLES",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,700616C1,2020-06-08,4.0,EA,"USD 15,04",60.16,USD,31162900,Clamps ,Ordered,Open,#,Material,Gated,0.0,"CLAMP,FLANGE: SPLIT,MATERIAL: 316 STAINLESS STEEL,SIZE: 1.5IN",15.04,15.04,0,1.0
2,1761,882660,885874,885874,352330,AGT,4301248413,1,FCA,Free Carrier,11103459 (700616C1),"CLAMP,FLANGE:SPLT,MATERIAL: 316 STAINLES",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,700616C1,2021-01-04,16.0,EA,"USD 31,60",505.6,USD,31162900,Clamps ,Ordered,Open,#,Material,Gated,0.0,"CLAMP,FLANGE: SPLIT,MATERIAL: 316 STAINLESS STEEL,SIZE: 1.5IN",31.6,15.8,0,0.0
3,1791,883033,886286,886286,352768,AGT,4301249232,1,FCA,Free Carrier,11103459 (700616C1),"CLAMP,FLANGE:SPLT,MATERIAL: 316 STAINLES",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,700616C1,2021-08-04,8.0,EA,"USD 31,60",252.8,USD,31162900,Clamps ,Ordered,Open,#,Material,Gated,0.0,"CLAMP,FLANGE: SPLIT,MATERIAL: 316 STAINLESS STEEL,SIZE: 1.5IN",31.6,15.8,0,0.0
4,1812,884434,887697,887697,354330,AGT,4301251508,2,FCA,Free Carrier,11103459 (700616C1),"CLAMP,FLANGE:SPLT,MATERIAL: 316 STAINLES",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,700616C1,2021-04-22,4.0,EA,"USD 31,60",126.4,USD,31162900,Clamps ,Ordered,Open,#,Material,Gated,4.0,"CLAMP,FLANGE: SPLIT,MATERIAL: 316 STAINLESS STEEL,SIZE: 1.5IN",31.6,15.8,0,0.0
5,1838,886963,890234,890234,357133,AGT,4301255849,2,FCA,Free Carrier,11103459 (700616C1),"CLAMP,FLANGE:SPLT,MATERIAL: 316 STAINLES",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,700616C1,2021-05-24,1.0,EA,"USD 31,60",31.6,USD,31162900,Clamps ,Ordered,Open,#,Material,Gated,1.0,"CLAMP,FLANGE: SPLIT,MATERIAL: 316 STAINLESS STEEL,SIZE: 1.5IN",31.6,15.8,0,0.0
0,946,804373,806337,806337,257787,AGT,4301045075,3,FCA,Free Carrier,11025670 (1010500),"WASHER:3/8"",HARDENED 17-7 PH SS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010500,2019-02-21,1.0,EA,"USD 10,75",10.75,USD,31161800,Washers,Transaction Completed,Completed,#,Material,Gated,0.0,"WASHER,FLAT: ROUND,3/8IN,13/16IN OD",10.75,10.75,0,1.0
1,1053,811974,813953,813953,267210,AGT,4301063945,2,FCA,Free Carrier,11025670 (1010500),"WASHER:3/8"",HARDENED 17-7 PH SS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010500,2019-12-04,23.0,EA,"USD 11,25",258.75,USD,31161800,Washers,Ordered,Closed,#,Material,Gated,0.0,"WASHER,FLAT: ROUND,3/8IN,13/16IN OD",11.25,11.25,0,1.0
2,1585,874435,877496,877496,342730,AGT,4301231881,5,FCA,Free Carrier,11025670 (1010500),"WASHER,FLT:RND,3/8IN,13/16IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010500,2020-12-17,26.0,EA,"USD 10,41",270.66,USD,31161800,Washers,Ordered,Open,#,Material,Fastrack,0.0,"WASHER,FLAT: ROUND,3/8IN,13/16IN OD",10.41,10.41,0,1.0
3,1867,888409,891716,891716,358788,AGT,4301258488,3,FCA,Free Carrier,11025670 (1010500),"WASHER,FLT:RND,3/8IN,13/16IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010500,2021-09-06,32.0,EA,"USD 9,75",312.0,USD,31161800,Washers,Ordered,Open,#,Material,Gated,32.0,"WASHER,FLAT: ROUND,3/8IN,13/16IN OD",9.75,9.75,0,0.0
4,1869,888411,891718,891718,358790,AGT,4301258488,5,FCA,Free Carrier,11025670 (1010500),"WASHER,FLT:RND,3/8IN,13/16IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010500,2021-09-06,16.0,EA,"USD 9,75",156.0,USD,31161800,Washers,Ordered,Open,#,Material,Gated,16.0,"WASHER,FLAT: ROUND,3/8IN,13/16IN OD",9.75,9.75,0,0.0
5,1870,888412,891719,891719,358791,AGT,4301258488,6,FCA,Free Carrier,11025670 (1010500),"WASHER,FLT:RND,3/8IN,13/16IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010500,2021-09-06,16.0,EA,"USD 9,75",156.0,USD,31161800,Washers,Ordered,Open,#,Material,Gated,16.0,"WASHER,FLAT: ROUND,3/8IN,13/16IN OD",9.75,9.75,0,0.0
0,811,763634,765042,765042,209208,AGT,4300920567,1,EXW,From plant,11046655 (917252C1),COMPOUND:SILICONE RTV-106,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,917252C1,2018-03-29,1.0,EA,"USD 62,96",62.96,USD,12352300,Inorganic compounds,Transaction Completed,Completed,#,Material,Fastrack,0.0,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",62.96,62.96,0,0.0
1,815,765858,767345,767345,211881,AGT,4300927554,1,EXW,From plant,11046655 (917252C1),COMPOUND:SILICONE RTV-106,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,917252C1,2018-04-17,1.0,EA,"USD 63,92",63.92,USD,12352300,Inorganic compounds,Transaction Completed,Completed,#,Material,Fastrack,0.0,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",63.92,63.92,0,0.0
2,917,799108,801043,801043,251729,AGT,4301029666,6,FCA,Free Carrier,11046655 (917252C1),"SEALANT:RTV ADHESIVE/SILICONE,PASTE,RED",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,917252C1,2019-01-14,4.0,EA,"USD 71,02",284.08,USD,12352300,Inorganic compounds,Transaction Completed,Completed,#,Material,Fastrack,0.0,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",71.02,71.02,0,0.0
3,1641,875692,878844,878844,344237,AGT,4301234667,1,FCA,Free Carrier,11046655 (917252C1),"SEALANT:SILICONE,PASTE,RED,260DEG C",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,917252C1,2021-07-01,1.0,EA,"USD 45,36",45.36,USD,12352300,Inorganic compounds,Ordered,Open,#,Material,Fastrack,0.0,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",45.36,45.36,0,1.0
4,1836,886580,889844,889844,356700,AGT,4301254935,1,FCA,Free Carrier,11046655 (917252C1),"SEALANT:SILICONE,PASTE,RED,260DEG C",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,917252C1,2021-05-17,2.0,EA,"USD 46,04",92.08,USD,12352300,Inorganic compounds,Ordered,Open,#,Material,Gated,2.0,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",46.04,46.04,0,1.0
5,1875,888831,892140,892140,359249,AGT,4301259438,1,FCA,Free Carrier,11046655 (917252C1),"SEALANT:SILICONE,PASTE,RED,260DEG C",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,917252C1,2021-06-16,2.0,EA,"USD 44,79",89.58,USD,12352300,Inorganic compounds,Ordered,Open,#,Material,Gated,2.0,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",44.79,44.79,0,1.0
0,1478,863671,866345,866345,329180,AGT,4301203333,1,FCA,Free Carrier,10007861 (903249C1),"O-RNG:2-237,3-5/8IN,1/8IN,3.359IN,0.139I",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903249C1,2020-01-07,10.0,EA,"USD 10,02",100.2,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,"O-RING: 2-237,3-5/8IN,1/8IN,3.359IN,0.139IN,VITON,-20 TO 400 DEG F",10.02,10.02,0,0.0
1,1762,882661,885875,885875,352331,AGT,4301248413,2,FCA,Free Carrier,10007861 (903249C1),"O-RNG:2-237,3-5/8IN,1/8IN,3.359IN,0.139I",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903249C1,2021-01-04,1.0,EA,"USD 10,02",10.02,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,"O-RING: 2-237,3-5/8IN,1/8IN,3.359IN,0.139IN,VITON,-20 TO 400 DEG F",10.02,10.02,0,0.0
2,1792,883034,886287,886287,352769,AGT,4301249232,2,FCA,Free Carrier,10007861 (903249C1),"O-RNG:2-237,3-5/8IN,1/8IN,3.359IN,0.139I",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903249C1,2021-08-04,1.0,EA,"USD 10,02",10.02,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,"O-RING: 2-237,3-5/8IN,1/8IN,3.359IN,0.139IN,VITON,-20 TO 400 DEG F",10.02,10.02,0,0.0
3,1811,884433,887696,887696,354329,AGT,4301251508,1,FCA,Free Carrier,10007861 (903249C1),"O-RNG:2-237,3-5/8IN,1/8IN,3.359IN,0.139I",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903249C1,2021-04-22,1.0,EA,"USD 10,02",10.02,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,1.0,"O-RING: 2-237,3-5/8IN,1/8IN,3.359IN,0.139IN,VITON,-20 TO 400 DEG F",10.02,10.02,0,0.0
4,1837,886962,890233,890233,357132,AGT,4301255849,1,FCA,Free Carrier,10007861 (903249C1),"O-RNG:2-237,3-5/8IN,1/8IN,3.359IN,0.139I",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903249C1,2021-05-24,1.0,EA,"USD 10,02",10.02,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,1.0,"O-RING: 2-237,3-5/8IN,1/8IN,3.359IN,0.139IN,VITON,-20 TO 400 DEG F",10.02,10.02,0,0.0
5,1855,887919,891226,891226,358266,AGT,4301257583,1,FCA,Free Carrier,10007861 (903249C1),"O-RNG:2-237,3-5/8IN,1/8IN,3.359IN,0.139I",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903249C1,2021-03-06,1.0,EA,"USD 10,02",10.02,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,1.0,"O-RING: 2-237,3-5/8IN,1/8IN,3.359IN,0.139IN,VITON,-20 TO 400 DEG F",10.02,10.02,0,0.0
0,1201,836723,839084,839084,297405,AGT,4301129321,1,FCA,Free Carrier,11025461 (172439-2),"PACKING:AIR,BLEED,11TH STAGE,F/ CO,2/PAC",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,172439-2,2019-11-10,34.0,EA,"USD 8,30",282.2,USD,31181500,Gaskets,Transaction Completed,Completed,#,Material,Gated,0.0,PACKING: BLEED AIR,4.15,4.15,1,1.0
1,1250,842198,844631,844631,303727,AGT,4301143103,1,FCA,Free Carrier,11025461 (172439-2),PKNG:BLEED AIR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,172439-2,2019-11-26,8.0,EA,"USD 8,30",66.4,USD,31181500,Gaskets,Transaction Completed,Completed,#,Material,Gated,0.0,PACKING: BLEED AIR,8.3,4.15,0,0.0
2,1289,848078,850607,850607,310644,AGT,4301158659,2,FCA,Free Carrier,11025461 (172439-2),PKNG:BLEED AIR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,172439-2,2020-01-05,4.0,EA,"USD 8,30",33.2,USD,31181500,Gaskets,Ordered,Open,#,Material,Gated,0.0,PACKING: BLEED AIR,8.3,4.15,0,0.0
3,1344,855050,857610,857610,318883,AGT,4301177319,2,FCA,Free Carrier,11025461 (172439-2),PKNG:BLEED AIR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,172439-2,2020-03-16,16.0,EA,"USD 8,62",137.92,USD,31181500,Gaskets,Transaction Completed,Completed,#,Material,Gated,0.0,PACKING: BLEED AIR,8.62,4.31,0,0.0
4,1647,875898,879055,879055,344475,AGT,4301235226,12,FCA,Free Carrier,11025461 (172439-2),PKNG:BLEED AIR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,172439-2,2021-11-01,21.0,EA,"USD 8,31",174.51,USD,31181500,Gaskets,Ordered,Open,#,Material,Fastrack,0.0,PACKING: BLEED AIR,8.31,4.15,0,0.0
5,1709,878068,881236,881236,347118,AGT,4301239312,3,FCA,Free Carrier,11025461 (172439-2),PKNG:BLEED AIR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,172439-2,2021-03-02,2.0,EA,"USD 8,30",16.6,USD,31181500,Gaskets,Ordered,Open,#,Material,Gated,0.0,PACKING: BLEED AIR,8.3,4.15,0,0.0
0,1361,857704,860264,860264,321922,AGT,4301185829,1,FCA,Free Carrier,10008038 (173101-2),"BOLT,MACHINE:HEX HD,1/2IN DIA,13 UNC,1-3",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,173101-2,2020-04-16,16.0,EA,"USD 46,77",748.32,USD,31161600,Bolts,Ordered,Open,#,Material,Gated,0.0,"BOLT,MACHINE: HEXAGONAL HD,1/2IN DIA,13 UNC,1-3/4IN LG,4/PACK",11.69,11.69,1,0.0
1,1362,857705,860265,860265,321923,AGT,4301185829,2,FCA,Free Carrier,10008038 (173101-2),"BOLT,MACHINE:HEX HD,1/2IN DIA,13 UNC,1-3",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,173101-2,2020-04-16,8.0,EA,"USD 46,77",374.16,USD,31161600,Bolts,Ordered,Open,#,Material,Gated,0.0,"BOLT,MACHINE: HEXAGONAL HD,1/2IN DIA,13 UNC,1-3/4IN LG,4/PACK",11.69,11.69,1,0.0
2,1561,870802,873788,873788,338225,AGT,4301224065,3,FCA,Free Carrier,10008038 (173101-2),"BOLT,MACHINE:HEX HD,1/2IN DIA,13 UNC,1-3",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,173101-2,2020-10-29,62.0,EA,"USD 46,77",2899.74,USD,31161600,Bolts,Ordered,Open,#,Material,Fastrack,0.0,"BOLT,MACHINE: HEXAGONAL HD,1/2IN DIA,13 UNC,1-3/4IN LG,4/PACK",11.69,11.69,1,0.0
3,1603,875183,878335,878335,343646,AGT,4301233447,2,FCA,Free Carrier,10008038 (173101-2),"BOLT,MACHINE:HEX HD,1/2IN DIA,13 UNC,1-3",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,173101-2,2020-12-28,89.0,EA,"USD 46,77",4162.53,USD,31161600,Bolts,Ordered,Open,#,Material,Fastrack,0.0,"BOLT,MACHINE: HEXAGONAL HD,1/2IN DIA,13 UNC,1-3/4IN LG,4/PACK",11.69,11.69,1,0.0
